time(d)	species	LAI	nrShoots	fAbs	assCO2(umol/m2)	biomAbove(gr/m2)	yield(gr/m2)	harvestIndex	leafArea	fieldRFR
70.0	9.0	0.1335853292859863	2.5	0.0319136541292345	159663.33015992757	97.93132788457986	78.42931057496114	0.8505541296417495	2.671706585719726	0.9868365794710212
70.0	16.0	3.312928631630551	31.8	0.3397974406143424	1702048.9173976996	932.75189710171	148.59185695801713	0.31600119368425456	66.25857263261102	0.5276054202411273
71.0	9.0	0.1335853292859863	2.5	0.03187786564495514	158776.5574912097	100.03920567815535	80.34594678987287	0.8535972043871114	2.671706585719726	0.9928278620579825
71.0	16.0	3.3527297321099154	34.65	0.34054534638353867	1712596.3856132429	952.4073955983673	155.34294560556353	0.32226902473521923	67.05459464219831	0.5274254159568911
72.0	9.0	0.1335853292859863	2.5	0.03191200292352163	158057.10380372274	102.12035462833717	82.21947722292676	0.8564543978945259	2.671706585719726	0.9929724769933341
72.0	16.0	3.394363630632445	36.95	0.3420472718574479	1714270.824168525	971.3913261721636	162.35475386181253	0.3284051915705796	67.8872726126489	0.5259511702276508
73.0	9.0	0.1335853292859863	2.5	0.0317950190358648	151655.2834171889	104.07592261416264	83.95582856926623	0.8590045854933305	2.671706585719726	0.9918643920466937
73.0	16.0	3.446940066418482	34.5	0.34376171660965044	1650462.1614490545	988.8389287108675	169.76718043011937	0.3342501344759086	68.93880132836964	0.5207136003326771
74.0	9.0	0.1335853292859863	2.5	0.031972515861624515	151765.98150445143	106.02025495814439	85.64724165993039	0.861403129775004	2.671706585719726	0.9800484200774916
74.0	16.0	3.487901907387993	37.6	0.34509228667668607	1656462.1148063506	1005.3284437820299	177.486514785415	0.340759410084881	69.75803814775986	0.5198533273498285
75.0	9.0	0.1335853292859863	2.5	0.03186148586051408	153497.84146748605	107.98168084294787	87.29628194900972	0.8636643034074433	2.671706585719726	0.9844569168259139
75.0	16.0	3.5124966127144766	37.75	0.34518880227858667	1691152.2258524154	1020.9326661821879	185.52095315424046	0.3479187595361642	70.24993225428953	0.52139709615439
76.0	9.0	0.1335853292859863	2.5	0.03134312720638309	143716.7533898219	109.78911067784671	88.65262397827938	0.8654695602683095	2.671706585719726	0.9851572851022287
76.0	16.0	3.5312838038039525	38.25	0.34734354290833425	1596599.7677984708	1033.0461057706416	193.8849135117573	0.35535034732236753	70.62567607607905	0.5224262464432848
77.0	9.0	0.1335853292859863	2.5	0.031755034569615814	137523.33215432108	111.5589705448125	89.65720834279026	0.8667761182912631	2.671706585719726	0.9886277170226683
77.0	16.0	3.570480408426105	38.85	0.34954389714518114	1542917.5822004871	1044.6333125673689	202.73000544591872	0.3619999371309058	71.4096081685221	0.5174666172059673
78.0	9.0	0.1335853292859863	2.5	0.031424060541355624	148216.7308973871	113.6277111015828	90.46895516772317	0.8678134782925958	2.671706585719726	0.9917666644210533
78.0	16.0	3.648996031601012	38.9	0.3517847990527358	1678475.4781662256	1062.0066283601204	211.91626015019423	0.3668818655719804	72.97992063202024	0.5182609793101166
79.0	9.0	0.1335853292859863	2.5	0.03150539906646298	149458.80149458357	115.87033253508551	90.90880462094749	0.8683688573818746	2.671706585719726	0.9861116050789243
79.0	16.0	3.6805155065223985	40.65	0.3527012267606488	1712774.4176666127	1076.6524681487658	221.35725728393703	0.3740310288202852	73.61031013044797	0.5206885938874939
80.0	9.0	0.1335853292859863	2.5	0.03130137548172	148698.85769351618	118.21095271293673	91.03115808574498	0.8685225191899181	2.671706585719726	0.9824859720007849
80.0	16.0	3.7171022628486177	42.1	0.35433595200434465	1715067.5859506857	1091.6826944486452	231.09840968425357	0.3809175806029653	74.34204525697236	0.5219977374408558
81.0	9.0	0.1335853292859863	2.5	0.03148295929508235	148375.35389293983	120.58772435933811	91.03115808574498	0.8685225191899181	2.671706585719726	0.9879078776786726
81.0	16.0	3.7483447057531842	42.0	0.3552603961612652	1714722.7273751125	1105.2895784467833	241.28099524078934	0.3880620001833063	74.96689411506368	0.5177632753582764
82.0	9.0	0.1335853292859863	2.5	0.031242496421877316	142709.25134831516	122.80412797154779	91.03115808574498	0.8685225191899181	2.671706585719726	0.985984563832531
82.0	16.0	3.763808343306812	44.1	0.35600931533362945	1645204.3856276213	1115.4368478088113	251.78498791689827	0.39588258864411935	75.27616686613624	0.5186325864748988
83.0	9.0	0.1334942505944377	2.5	0.031063133010638202	141305.20638030925	124.96910875641626	91.03115808574498	0.8685662160081927	2.6698850118887543	0.9861757853909772
83.0	16.0	3.7931196797272775	42.45	0.35718626671322506	1645659.9333703357	1126.1631672853075	262.50795660447056	0.40284094541007975	75.86239359454555	0.5180258112270976
84.0	9.0	0.1318474093923606	2.5	0.03082106961282405	134182.60089884998	126.8479851883188	91.03115808574498	0.8693570801206604	2.636948187847212	0.9860003156365635
84.0	16.0	3.827637535939252	46.45	0.35901605860620117	1589161.7642093045	1135.423866671085	273.5723238017419	0.40953177202400126	76.55275071878503	0.519150999331433
85.0	9.0	0.1292532172182296	2.5	0.030357970236150864	135157.67346888207	128.69158508110158	91.03115808574498	0.8706058169516507	2.585064344364592	0.9859070528534404
85.0	16.0	3.8722759473204866	45.6	0.36009823582281153	1619232.8763624127	1145.6129058452311	285.10775324994086	0.41569415554174327	77.44551894640973	0.5142919356584474
86.0	9.0	0.1292532172182296	2.5	0.030532686044122005	128327.4489244152	130.5009924977483	91.03115808574498	0.8706058169516507	2.585064344364592	0.9832447374166335
86.0	16.0	3.91747453223761	45.05	0.36184929252346376	1539250.346441789	1152.7587929132087	296.96770272816923	0.42173525104107523	78.3494906447522	0.5151842854205836
