time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)	
59	479.39152511498304	5	1	3	1	16	0	479.39152511498304	33.0	1	0.20104480188313215	0.547899199086878	74.50748092673588	0.6307662521815176	33983.54812997266	5757.042549629368	11125.7787906407	1939.0097183921498	1526.5471710402398	8.558391615327595	18821.831058662217	-0.09581550983628258	0.0	0.0	0.7112802267074585	0.20693607798424052	0.01848140804756934	0.07743410178871325	0.0	
59	479.39152511498304	6	1	3	2	16	0	479.39152511498304	33.0	1	0.19916504058985546	0.5306106510758928	71.51665250265224	0.6070415603502716	31699.162981184498	5657.215795543754	11023.860914733054	1603.0769888493319	1521.315764557036	8.300011212503929	18284.15369912614	-0.0922305110075287	0.0	0.0	0.7112802267074585	0.2010904786872212	0.015417355827677939	0.07691315517985077	0.0	
60	493.1433872355649	1	1	1	1	16	0	493.1433872355649	34.0	1	0.18428514029870238	0.5153573773607937	65.75111207933918	0.6320975720560773	29206.54419736564	6142.287512378536	10241.373684270957	1521.668133824446	1498.2439399046082	7.851219354068833	17905.329330473938	-0.09869961795247888	0.0	0.0	0.7112802267074585	0.19671235308986318	0.01439541414283066	0.08440420380964822	0.0	
60	493.1433872355649	2	1	1	2	16	0	493.1433872355649	34.0	0	0.2059043661129401	0.528142063237299	79.30585301324201	0.5998422190510317	36646.280699091076	6172.556387279075	11407.591030752234	1967.5991110968846	1603.881807541854	8.339261708035856	19547.746529128195	-0.10361296084871133	0.0	0.0	0.7112802267074585	0.2074889815943297	0.01885472391555505	0.0848582369331563	0.0	
60	493.1433872355649	3	1	2	1	16	0	493.1433872355649	34.0	1	0.20815716638818738	0.5772617578814389	82.69908833597786	0.6250193075568202	38392.63422350047	6172.556387279075	11526.483791240988	1985.2870558841666	1612.8805188328429	8.377415865189391	19684.32723440423	-0.1037898402965842	0.0	0.0	0.7112802267074585	0.22067464212872812	0.019031603363427865	0.0848582369331563	0.0	
60	493.1433872355649	4	1	2	2	16	0	493.1433872355649	34.0	2	0.20246445683863779	0.4675106599417136	71.58396850372934	0.5580339415083246	34199.76053449082	6172.556387279075	11226.111518854594	1941.8715666669054	1590.0339138497766	8.281573726713344	19340.539472800574	-0.1032876833175942	0.0	0.0	0.7112802267074585	0.19358352015325467	0.018529446384437924	0.0848582369331563	0.0	
60	493.1433872355649	5	1	3	1	16	0	493.1433872355649	34.0	0	0.21082680716560254	0.5565449692151977	79.85034387882948	0.6241171844016351	36362.67149472184	6363.564220354065	11676.01658777966	2070.540164373035	1617.7265013437143	8.497454137479076	20110.12097250676	-0.105645735428362	0.0	0.0	0.7112802267074585	0.21356461783228844	0.019390097183921498	0.08635563824444052	0.0	
60	493.1433872355649	6	1	3	2	16	0	493.1433872355649	34.0	2	0.20779649526067123	0.5407200732097862	76.70759556459343	0.6085456422811182	34169.66368019993	6172.556387279075	11509.38023996644	1685.203708390712	1612.4950948605103	8.182712611289249	19367.140335636228	-0.10078900682164961	0.0	0.0	0.7112802267074585	0.20714175481014108	0.016030769888493317	0.0848582369331563	0.0	
61	506.85283853453274	1	1	1	1	16	0	506.85283853453274	35.0	0	0.19278132970593415	0.5287633949033408	70.8181119710709	0.6254147596886442	31649.358719592783	6651.365870165728	10719.284338427742	1605.8070967026556	1590.6889857305039	7.74827231828116	18976.457305296124	-0.10725099402392249	0.0	0.0	0.8112283945083618	0.20185128384772993	0.01521668133824446	0.09213431268567804	0.0	
61	506.85283853453274	2	1	1	2	16	0	506.85283853453274	35.0	0	0.2144005555201719	0.5375124971027992	84.45669323946873	0.6046353844735487	39147.20944170415	6681.634745066267	11885.501684909019	2051.7380739750943	1696.3268533677497	8.21612870845866	20618.87450395038	-0.11216433692015494	0.0	0.0	0.8112283945083618	0.21276546464752177	0.01967599111096885	0.09258834580918612	0.0	
61	506.85283853453274	3	1	2	1	16	0	506.85283853453274	35.0	0	0.21665335579541914	0.5850054432701398	88.30504091568345	0.6257949999948145	41236.87709096363	6681.634745066267	12004.394445397773	2069.4260187623763	1705.3255646587386	8.25286429513917	20755.455209226417	-0.11234121636802781	0.0	0.0	0.8112283945083618	0.22614297328513283	0.019852870558841666	0.09258834580918612	0.0	
61	506.85283853453274	4	1	2	2	16	0	506.85283853453274	35.0	0	0.21096064624586958	0.47763916707742143	76.16105842938605	0.5623087166826378	36498.36525967947	6681.634745066267	11704.022173011379	2026.010529545115	1682.4789596756723	8.160596971271012	20411.66744762276	-0.11190706147585516	0.0	0.0	0.8112283945083618	0.19886993206324596	0.019418715666669056	0.09258834580918612	0.0	
61	506.85283853453274	5	1	3	1	16	0	506.85283853453274	35.0	1	0.22093497559774683	0.5659978686518201	85.27415189357191	0.6208831042979736	38779.10374407587	6985.70258130482	12244.601062087777	2214.4848890124135	1710.17154716961	8.454757638220828	21444.788532405008	-0.11605886494904129	0.0	0.0	0.8112283945083618	0.21794243283669995	0.020705401643730352	0.09545346330531096	0.0	
61	506.85283853453274	6	1	3	2	16	0	506.85283853453274	35.0	2	0.21629268466790302	0.5499744403574713	81.9778553000578	0.6031336622990134	36704.87700415269	6715.742074587877	11987.290894123227	1769.3426712689215	1704.940140686406	8.068690059613326	20472.375639980026	-0.10934038289309322	0.0	0.0	0.8112283945083618	0.2130579294726881	0.01685203708390712	0.09258834580918612	0.0	
62	520.5202420231121	1	1	1	1	16	0	520.5202420231121	36.0	1	0.20131879421295457	0.5379759382769436	75.963801558801	0.6181783112061753	34115.1593546642	7172.432991649657	11199.51671694764	1673.5294644925245	1684.3353225072447	7.642804855673147	20045.47917308982	-0.11572855901951247	0.0	0.0	0.8112283945083618	0.20737791070855005	0.016058070967026557	0.09977048805248592	0.0	
62	520.5202420231121	2	1	1	2	16	0	520.5202420231121	36.0	0	0.22293802002719232	0.5490057760122717	89.70788219464417	0.5870968662836152	41642.03144440729	7202.701866550196	12365.73406342892	2119.460441764963	1789.9731901444904	8.0924086377096	21687.896371744082	-0.1206419019157449	0.0	0.0	0.8112283945083618	0.21684268823918923	0.020517380739750943	0.100224521175994	0.0	
62	520.5202420231121	3	1	2	1	16	0	520.5202420231121	36.0	2	0.22519082030243956	0.5911655501446664	93.95948417154182	0.6138477197484428	44066.88156722655	7202.701866550196	12484.626823917673	2137.1483865522455	1798.9719014354794	8.127850801228501	21824.477077020114	-0.12081878136361777	0.0	0.0	0.8112283945083618	0.23025638516174057	0.020694260187623766	0.100224521175994	0.0	
62	520.5202420231121	4	1	2	2	16	0	520.5202420231121	36.0	0	0.21949811075289	0.49348149646862927	80.88116283823581	0.5495889460734353	38775.009915713505	7270.510793800844	12184.25455153128	2093.732897334984	1776.125296452413	8.038840208731191	21548.49824266711	-0.12038462647144513	0.0	0.0	0.8112283945083618	0.20393058416272442	0.02026010529545115	0.100224521175994	0.0	
62	520.5202420231121	5	1	3	1	16	0	520.5202420231121	36.0	3	0.23147178162321513	0.5769417935046008	90.79254624606183	0.6093652243019119	41196.22034254814	7637.5798401868215	12837.296401020367	2343.114253092882	1803.8178839463508	8.41571135823418	22817.99049430007	-0.1268303876096964	0.0	0.0	0.8112283945083618	0.22261730844190644	0.022144848890124132	0.1047855387195723	0.0	
62	520.5202420231121	6	1	3	2	16	0	520.5202420231121	36.0	0	0.22483014917492344	0.557780041713218	87.31296928690276	0.5909187944538128	39213.3311300321	7300.782842009743	12467.523272643126	1895.1213365178942	1798.5864774631468	7.9855179548659265	21663.427451170766	-0.11832955783150735	0.0	0.0	0.8112283945083618	0.21810517436348062	0.01769342671268922	0.10073613111881816	0.0	
63	534.1459689925455	1	1	1	1	16	0	534.1459689925455	37.0	2	0.2096204089212646	0.5520373358206687	81.23386150247748	0.6187299019891731	36647.24389910076	7685.920576061013	11666.48254429008	1734.2908251109154	1779.1197522646962	7.532249221752914	21086.693945462008	-0.1242217895196701	0.0	0.0	0.8112283945083618	0.21237112374855321	0.016735294644925246	0.10758649487474486	0.0	
63	534.1459689925455	2	1	1	2	16	0	534.1459689925455	37.0	3	0.23123963473550235	0.5565561955522944	95.02108172348535	0.5912818555793034	44174.734444147936	7716.189450961552	12832.699890771359	2180.221802383354	1884.757619901942	7.965438916191137	22729.111144116265	-0.12913513241590252	0.0	0.0	0.8112283945083618	0.22167142019745642	0.02119460441764963	0.10804052799825294	0.0	
63	534.1459689925455	3	1	2	1	16	0	534.1459689925455	37.0	0	0.2334924350107496	0.5962655126422912	99.6517712508213	0.6069407527378625	46941.82623465417	7716.189450961552	12951.592651260113	2197.9097471706364	1893.756331192931	7.999710495429814	22865.691849392304	-0.1293120118637754	0.0	0.0	0.8112283945083618	0.23456460550149702	0.021371483865522456	0.10804052799825294	0.0	
63	534.1459689925455	4	1	2	2	16	0	534.1459689925455	37.0	0	0.22839890677946662	0.5047260037102119	85.69956210597879	0.5584299986523288	41036.848678101975	7911.213243529788	12684.924328026214	2212.2248844651053	1870.9097262098646	7.9625163116075806	22808.362456021106	-0.1298949908803625	0.0	0.0	0.8112283945083618	0.21006305993510077	0.020937328973349843	0.10905766190701266	0.0	
63	534.1459689925455	5	1	3	1	16	0	534.1459689925455	37.0	0	0.24208737390923218	0.5846948422897982	96.37437317638145	0.6046257967727172	43666.58952622414	8295.573724436399	13434.423467108827	2456.7526660045633	1898.6023137038023	8.36993403958979	24186.74985754979	-0.1378948401337311	0.0	0.0	0.8112283945083618	0.22806420323409599	0.02343114253092882	0.11456369760280233	0.0	
63	534.1459689925455	6	1	3	2	16	0	534.1459689925455	37.0	0	0.23313176388323348	0.5706877629884127	92.76107673347697	0.5858917203474847	41738.64153294079	7937.649714530875	12934.489099985565	2053.2226160929013	1893.3709072205984	7.91588782679665	22925.36143060934	-0.12836295599532505	0.0	0.0	0.8112283945083618	0.22330327047921322	0.01895121336517894	0.10951174263014614	0.0	
64	547.7303987731406	1	1	1	1	16	0	547.7303987731406	38.0	0	0.21741408812494206	0.5607931664211808	86.57693324087131	0.6169006393385071	39265.71703804159	8175.552989885691	12104.876999496937	1787.1972110536417	1874.9802834642337	7.409184156797336	22067.62720043627	-0.1325317168920243	0.0	0.0	0.8112283945083618	0.21845575134283507	0.017342908251109155	0.11528880864091519	0.0	
64	547.7303987731406	2	1	1	2	16	0	547.7303987731406	38.0	0	0.23903331393917981	0.5647496104049867	100.40184929217847	0.5855882396646105	46754.037792722345	8205.82186478623	13271.094345978216	2233.1281883260804	1980.6181511014795	7.8279715480149195	23710.044399090526	-0.13744505978825677	0.0	0.0	0.8112283945083618	0.22545137446732721	0.02180221802383354	0.11574284176442327	0.0	
64	547.7303987731406	3	1	2	1	16	0	547.7303987731406	38.0	0	0.24128611421442706	0.6068904938358913	105.43404471647021	0.6065925962451906	49838.54833773349	8239.327674833115	13389.98710646697	2250.8161331133624	1989.6168623924684	7.8612136513422115	23880.130914413447	-0.13762193923612964	0.0	0.0	0.8112283945083618	0.23869228938729314	0.021979097471706364	0.11574284176442327	0.0	
64	547.7303987731406	4	1	2	2	16	0	547.7303987731406	38.0	1	0.23731694896349914	0.5122834668913218	90.5804477477587	0.5594945681828946	43274.71262830609	8579.214187350837	13186.564200878043	2361.9915552261814	1966.7702574094021	7.90562888447608	24127.76994345506	-0.14069044749759785	0.0	0.0	0.8112283945083618	0.21582314837215538	0.022122248844651055	0.11866819865294681	0.0	
64	547.7303987731406	5	1	3	1	16	0	547.7303987731406	38.0	1	0.25243825181293855	0.5928021843963255	102.02241738868787	0.5956477284617904	46184.708285971414	8972.933673789092	14016.660349192309	2545.540809820937	1994.4628449033398	8.304091099684497	25535.134832802338	-0.14890113252659157	0.0	0.0	0.8112283945083618	0.23383498247389947	0.024567526660045632	0.12443360586654598	0.0	
64	547.7303987731406	6	1	3	2	16	0	547.7303987731406	38.0	2	0.2415211019321889	0.5808415968685194	98.29516399869318	0.5871575925502078	44297.17194240892	8601.814787720501	13406.389365239307	2253.0234615485083	1989.2314384201359	7.872091966948124	24261.227614508316	-0.1394969718788921	0.0	0.0	0.8112283945083618	0.22880475896620656	0.020532226160929014	0.11906474571796312	0.0	
65	561.2739184921799	1	1	1	1	16	0	561.2739184921799	39.0	2	0.22504024344043522	0.5674115820432971	91.97206745530403	0.6155435351695732	41928.25438277819	8656.960474073441	12533.848235993428	1851.9079920943586	1971.8561104693865	7.2955405578064	23042.71670216123	-0.14040526695882177	0.0	0.0	0.9112093448638916	0.22213922596569696	0.01787197211053642	0.12263329484828536	0.0	
65	561.2739184921799	2	1	1	2	16	0	561.2739184921799	39.0	0	0.24665946925467297	0.5665295202199545	105.78859657537298	0.5807708421247934	49303.413845935036	8720.539417761618	13700.065582474705	2297.8389693667973	2077.4939781066323	7.700578062046431	24718.44396960312	-0.1453186098550542	0.0	0.0	0.9112093448638916	0.2287817265109289	0.022331281883260803	0.12308732797179346	0.0	
65	561.2739184921799	3	1	2	1	16	0	561.2739184921799	39.0	3	0.2489122695299202	0.614141970474218	111.27350669130834	0.6142505979907305	52703.32481179699	8783.622805439565	13818.958342963459	2344.072117752505	2086.4926893976212	7.7465071135151184	24946.65326615553	-0.14599807645363033	0.0	0.0	0.9112093448638916	0.24227070736110137	0.022508161331133626	0.12358991512249673	0.0	
65	561.2739184921799	4	1	2	2	16	0	561.2739184921799	39.0	0	0.24651997056249908	0.5191154097108076	95.51636621823562	0.5620129890257248	45477.5583643252	9282.039180089569	13704.23416582179	2544.425586587044	2063.646084414555	7.873762790589399	25530.698932498402	-0.15220812836252434	0.0	0.0	0.9112093448638916	0.218041926007014	0.023619915552261814	0.12868821281026255	0.0	
65	561.2739184921799	5	1	3	1	16	0	561.2739184921799	39.0	0	0.26338687425403573	0.601509212247414	107.74176298189232	0.5996660828929475	48651.42772621746	9677.256855894353	14632.520361504026	2648.8799121930197	2091.3386719084924	8.263319808420395	26958.6571295914	-0.1599494132050457	0.0	0.0	0.9112093448638916	0.2373073605324472	0.025455408098209367	0.13459400510683636	0.0	
65	561.2739184921799	6	1	3	2	16	0	561.2739184921799	39.0	0	0.25026525985068115	0.5892686952034063	103.89812276724265	0.5855640186789673	46854.18830471803	9300.80361499973	13898.248248154498	2486.865707872947	2086.1072654252885	7.854396668661744	25685.917571027177	-0.15145745643129255	0.0	0.0	0.9112093448638916	0.23378927831937957	0.022530234615485083	0.1290272218158075	0.0	
66	574.7769228307775	1	1	1	1	16	0	574.7769228307775	40.0	0	0.23280606530579445	0.5784697244881097	97.46083111113917	0.615729375811678	44595.386564570974	9148.185189544238	12970.675715919884	1910.5643206576465	2069.687592683939	7.190089987097893	24029.425226121766	-0.14827348703204518	0.0	0.0	0.9112093448638916	0.22816674974782292	0.018519079920943586	0.1298544071111016	0.0	
66	574.7769228307775	2	1	1	2	16	0	574.7769228307775	40.0	0	0.2550140332784274	0.5741354162987184	111.23623449505283	0.5759603615788046	51780.91114717626	9274.298295112343	14170.009808810893	2384.88326826248	2175.3254603211844	7.610306310040182	25829.191372185716	-0.1536864809600922	0.0	0.0	0.9112093448638916	0.23252770212593202	0.022978389693667976	0.13080809126642426	0.0	
66	574.7769228307775	3	1	2	1	16	0	574.7769228307775	40.0	0	0.2566780913952795	0.6255089823333967	117.20859857821407	0.5983305223479648	55540.018384029616	9363.066315538214	14255.785822889917	2450.6863686644238	2184.3241716121734	7.648348358121166	26069.538507092555	-0.1550950632591185	0.0	0.0	0.9112093448638916	0.24762052341366653	0.02344072117752505	0.13175434208159348	0.0	
66	574.7769228307775	4	1	2	2	16	0	574.7769228307775	40.0	1	0.2562437770236383	0.5184747910317361	100.43587275247984	0.547201668607942	47620.02672673956	10062.886872147765	14251.198279260874	2723.7281587151065	2161.477566629107	7.853390060600498	27037.813310123747	-0.16457484356721394	0.0	0.0	0.9112093448638916	0.22545219782316706	0.025444255865870444	0.13923058770134353	0.0	
66	574.7769228307775	5	1	3	1	16	0	574.7769228307775	40.0	0	0.27509891515033413	0.6116052724548945	113.54493063105176	0.5867489417269601	51073.5797879559	10418.695670411722	15291.322661920805	2755.494163104938	2189.1701541230445	8.243679364546738	28465.512495437462	-0.17154765196034544	0.0	0.0	0.9112093448638916	0.24461283862820843	0.026488799121930195	0.1451588528384153	0.0	
66	574.7769228307775	6	1	3	2	16	0	574.7769228307775	40.0	0	0.25959941584275775	0.5888670908301843	109.48554100097343	0.5709865365064333	49384.57974469666	10110.93158794505	14423.294522708806	2710.061757243606	2183.9387476398406	7.845163376705619	27244.287867897463	-0.1642807113037254	0.0	0.0	0.9112093448638916	0.2411954953168647	0.02486865707872947	0.13951205422499596	0.0	
67	588.2398137797696	1	1	1	1	16	0	588.2398137797696	41.0	0	0.24044340789667187	0.5866624989831597	103.0153427822323	0.6155563148832155	47294.93767327274	9630.372993371539	13400.276236656739	1968.9646161050566	2168.4162333838026	7.087772456295521	24999.613846133332	-0.15622842104974002	0.0	0.0	0.9112093448638916	0.23340465390870282	0.019105643206576466	0.13722277784316356	0.0	
67	588.2398137797696	2	1	1	2	16	0	588.2398137797696	41.0	2	0.2637568870575399	0.5783664668359203	116.71219945919694	0.5777994410099531	54231.722495738664	9844.230624311664	14661.79533388597	2491.0091625759346	2274.054101021048	7.542830440472067	26997.03512077357	-0.1628633071093099	0.0	0.0	0.9112093448638916	0.2368716848719661	0.023848832682624804	0.13911447442668515	0.0	
67	588.2398137797696	3	1	2	1	16	0	588.2398137797696	41.0	0	0.26431543398615687	0.6342546754832106	123.21371225690176	0.600095162579499	58380.081349639964	9954.825082705242	14685.386343626771	2567.486959559244	2283.052812312037	7.556931320267668	27207.698385891254	-0.16485285841971742	0.0	0.0	0.9112093448638916	0.2527539734618629	0.024506863686644238	0.1404459947330732	0.0	
67	588.2398137797696	4	1	2	2	16	0	588.2398137797696	41.0	0	0.2667354513991596	0.5242794457803394	105.39974261896796	0.5399159912399362	49697.135408160524	10891.035620442035	14841.354962883941	2916.3094773461034	2260.206207328971	7.856656787619128	28648.700060672083	-0.1780805846693675	0.0	0.0	0.9112093448638916	0.2274077805752967	0.027237281587151066	0.15094330308221646	0.0	
67	588.2398137797696	5	1	3	1	16	0	588.2398137797696	41.0	0	0.28716722257861843	0.6261050337480388	119.47288362499873	0.5943043894536921	53499.902824649485	11170.646326695003	15970.1649547618	2872.294753999758	2287.8987948229083	8.235705072006926	30013.10603545656	-0.18373537668722517	0.0	0.0	0.9112093448638916	0.24893923646943752	0.02755494163104938	0.15628043505617584	0.0	
67	588.2398137797696	6	1	3	2	16	0	588.2398137797696	41.0	2	0.2703553840049977	0.5909775487249442	115.080907497786	0.5686462300283518	51840.41558806747	10997.428565973447	15028.317731834804	2958.523925512985	2282.6673883397043	7.879747066623884	28984.270223321237	-0.17866459139161175	0.0	0.0	0.9112093448638916	0.24454901333393506	0.027100617572436057	0.15166397381917573	0.0	
68	601.6630003947233	1	1	1	1	16	0	601.6630003947233	42.0	0	0.24768887011647792	0.5943831148408203	108.63049243479715	0.6172940252987209	50001.06500076172	10117.969300678447	13807.833486520827	2028.9952860367105	2267.9846582684086	6.982775970208217	25954.798073235987	-0.16404524106162363	0.0	0.0	0.9112093448638916	0.2360553422946081	0.019689646161050567	0.14445559490057305	0.0	
68	601.6630003947233	2	1	1	2	16	0	601.6630003947233	42.0	1	0.2725539222383235	0.5910218937485473	122.29559558616992	0.5771491806531135	56669.46435263282	10440.83875519391	15156.628562805048	2609.2123588499053	2373.622525905654	7.484695113801387	28206.679676848864	-0.17247355099043424	0.0	0.0	0.9112093448638916	0.2373391357625182	0.024910091625759346	0.14766345936467493	0.0	
68	601.6630003947233	3	1	2	1	16	0	601.6630003947233	42.0	0	0.2715608962059629	0.6426961801451722	129.28527644259265	0.5951592857487895	61219.746897043195	10569.435662286303	15092.94359349086	2687.5482994225517	2382.621237196643	7.462575929119844	28349.927555199716	-0.17489724583617103	0.0	0.0	0.9112093448638916	0.2554226537987674	0.02567486959559244	0.14932237624057862	0.0	
68	601.6630003947233	4	1	2	2	16	0	601.6630003947233	42.0	1	0.2775913938323025	0.5314149904350246	110.42003109016403	0.5424612246958831	51745.27993422958	11802.010019552508	15452.00172474823	3097.777123558403	2359.7746322135768	7.86082645142519	30351.788867859144	-0.1924286290800915	0.0	0.0	0.9112093448638916	0.23108324089147125	0.029163094773461035	0.1633655343066305	0.0	
68	601.6630003947233	5	1	3	1	16	0	601.6630003947233	42.0	1	0.29919184277263366	0.6393293523510551	125.51264131846878	0.5931261515166231	55949.28529541618	11939.94148584993	16646.549840675158	2992.356093863066	2387.4672197075142	8.225832703556097	31578.847420388152	-0.19618264244042255	0.0	0.0	0.9112093448638916	0.2536315731753195	0.02872294753999758	0.16755969490042502	0.0	
68	601.6630003947233	6	1	3	2	16	0	601.6630003947233	42.0	1	0.2820576408090655	0.5880122311149201	120.63587127924043	0.5607731944234622	54256.704055169175	11959.10441235876	15686.569677063615	3190.314228735108	2382.2358132243103	7.924019864452137	30835.988318157484	-0.19444666774473152	0.0	0.0	0.9112093448638916	0.24824214403760153	0.02958523925512985	0.1649614284896017	0.0	
69	615.0468985501517	1	1	1	1	16	0	615.0468985501517	43.0	1	0.25540622230487287	0.6072949430460401	114.35456575620022	0.6184997653142003	52692.82882327974	10599.306038242506	14241.934547118044	2109.9266455718976	2368.336593756819	6.904365382773354	26951.16723093245	-0.17195949237054384	0.0	0.0	1.011202335357666	0.23903913555641418	0.020289952860367104	0.15176953951017672	0.0	
69	615.0468985501517	2	1	1	2	16	0	615.0468985501517	43.0	1	0.2821994395818588	0.5987980614616514	127.9395813426274	0.5799281472967617	59091.148229344195	11048.580620961044	15699.188913378905	2750.0283153432038	2473.9744613940647	7.457319190888543	29497.79784968315	-0.18260470491640768	0.0	0.0	1.011202335357666	0.2414824230307441	0.026092123588499053	0.15661258132790865	0.0	
69	615.0468985501517	3	1	2	1	16	0	615.0468985501517	43.0	1	0.27927824839435783	0.6409713325380071	135.3267673958391	0.5900292827215639	64033.71015462108	11191.389641706937	15527.044654088077	2821.4832403409255	2482.9731726850537	7.389740693246054	29539.917536135938	-0.18531701792852004	0.0	0.0	1.011202335357666	0.25863786858843546	0.026875482994225517	0.15854153493429454	0.0	
69	615.0468985501517	4	1	2	2	16	0	615.0468985501517	43.0	0	0.29011632453860337	0.5412711775359217	115.52179579684446	0.5376616092901915	53723.849924177965	12768.713121761435	16156.529076977653	3289.511294205766	2460.1265677019874	7.904487771679174	32214.753492944852	-0.2079079215288716	0.0	0.0	1.011202335357666	0.233341202495304	0.030977771235584033	0.1770301502932876	0.0	
69	615.0468985501517	5	1	3	1	16	0	615.0468985501517	43.0	0	0.3119023895050058	0.6530264188736059	131.66775778246742	0.5969294013098682	58389.64381204742	12707.433976631952	17361.518094371095	3126.29103478144	2487.819155195925	8.235248565540948	33195.24310578449	-0.20892268322637955	0.0	0.0	1.011202335357666	0.25889206102197626	0.029923560938630658	0.17909912228774894	0.0	
69	615.0468985501517	6	1	3	2	16	0	615.0468985501517	43.0	0	0.29536154700844774	0.5803502888866668	126.1059771046283	0.5544274602082011	56562.90557384781	13001.481032795085	16434.914400778867	3424.362930171173	2482.587748712721	7.999426139618845	32860.758363745124	-0.2111897084727324	0.0	0.0	1.011202335357666	0.2503783963209954	0.03190314228735108	0.17938656618538137	0.0	
70	628.3919306930205	1	1	1	1	16	0	628.3919306930205	44.0	2	0.2634214450124853	0.6224166847262899	120.20745432388652	0.6096597267702053	55415.60031913471	11092.185439692857	14692.790824421245	2194.4406006219965	2469.416845053182	6.838550347978838	27979.4168647361	-0.1799888570293566	0.0	0.0	1.011202335357666	0.24742662480440036	0.021099266455718975	0.1589895905736376	0.0	
70	628.3919306930205	2	1	1	2	16	0	628.3919306930205	44.0	0	0.29245115937574706	0.5968743994824565	133.55228330708673	0.5590072513338786	61514.72313318911	11681.451931677062	16275.848151785123	2887.5561123283687	2575.0547126904276	7.4419406196194915	30844.856195790555	-0.19312899246784768	0.0	0.0	1.011202335357666	0.24880626891904947	0.027500283153432035	0.16572870931441566	0.0	
70	628.3919306930205	3	1	2	1	16	0	628.3919306930205	44.0	1	0.2872934711019703	0.6408274901563692	141.35278177340146	0.5700468939552769	66842.58971575124	11834.715827731776	15977.900931391276	2943.466933968201	2584.0534239814165	7.322359394646769	30756.083693091252	-0.1959856770290133	0.0	0.0	1.011202335357666	0.264494557440673	0.028214832403409253	0.16787084462560406	0.0	
70	628.3919306930205	4	1	2	2	16	0	628.3919306930205	44.0	3	0.30393085109023144	0.5522830363697142	120.71518336022069	0.5259356659462239	55646.61723011035	13826.155022164781	16933.596195506736	3480.808196417427	2561.20681899835	7.97061925670959	34240.559414088944	-0.22432580976847913	0.0	0.0	1.011202335357666	0.24467046370415974	0.03289511294205766	0.19153069682642151	0.0	
70	628.3919306930205	5	1	3	1	16	0	628.3919306930205	44.0	0	0.3249930252612736	0.6688514939213369	137.9572955765476	0.5948591036204309	60887.507036242576	13483.577338449064	18097.866355661154	3248.274728408715	2588.8994064922877	8.24525705036638	34829.718422518934	-0.2217744199972936	0.0	0.0	1.011202335357666	0.26798322194921087	0.0312629103478144	0.19061150964947926	0.0	
70	628.3919306930205	6	1	3	2	16	0	628.3919306930205	44.0	2	0.30988830132696943	0.5804396272828259	131.56413486633693	0.5347242992412773	58801.68004550645	14123.327671172598	17252.044331195717	3641.3808431233333	2583.6680000090837	8.086729863993979	35016.75284549165	-0.22916584479363794	0.0	0.0	1.011202335357666	0.25599700552668964	0.03424362930171173	0.19502221549192625	0.0	
71	641.6985255956322	1	1	1	1	16	0	641.6985255956322	45.0	0	0.2714742958047643	0.6406381354855376	126.21722767652096	0.6130700382484342	58158.45786493597	11578.389939002653	15145.763681486931	2265.518090242245	2571.171274005583	6.771731602540986	28989.671710731825	-0.18822718760161286	0.0	0.0	1.011202335357666	0.25217080549837434	0.021944406006219965	0.16638278159539285	0.0	
71	641.6985255956322	2	1	1	2	16	0	641.6985255956322	45.0	0	0.3029817597346718	0.6046570493252319	139.2245210669623	0.5564888133829841	63932.14169186992	12349.681514124444	16868.194421974636	2996.3420688872015	2676.8091416428288	7.4209760351724015	32214.218004986284	-0.2039973400984396	0.0	0.0	1.011202335357666	0.25048110081163855	0.02887556112328369	0.17522177897515592	0.0	
71	641.6985255956322	3	1	2	1	16	0	641.6985255956322	45.0	2	0.2953463218942492	0.6362395729768764	147.32129257501026	0.5667528547586665	69635.21345686336	12509.67558054185	16430.873788456964	3028.1204355571685	2685.8078529338177	7.245117778160592	31968.669804555982	-0.20685540675565864	0.0	0.0	1.011202335357666	0.26652649335915973	0.02943466933968201	0.17752073741597665	0.0	
71	641.6985255956322	4	1	2	2	16	0	641.6985255956322	45.0	1	0.31857290985020953	0.5695291378030589	126.05788908803942	0.5339967225459523	57551.88195997417	14937.316598096473	17757.212000755506	3662.408446726665	2662.9612479507514	8.04353441641908	36356.93704557864	-0.24210040729664592	0.0	0.0	1.011202335357666	0.24814217646489373	0.03480808196417427	0.2073923253324717	0.0	
71	641.6985255956322	5	1	3	1	16	0	641.6985255956322	45.0	1	0.3380739702276305	0.6777087989733022	144.31482575671527	0.5944895149010696	63470.465298826995	14242.932451464081	18833.66951001873	3332.9282299976826	2690.653835444689	8.238368476840092	36409.530191480495	-0.23463640736082306	0.0	0.0	1.011202335357666	0.27382520275711275	0.032482747284087156	0.20225366007673595	0.0	
