time(d)	tt(dd)	plant#	strip#	row#	pos#	species	weed	age(dd)	age(days)	nrBranches	leafArea(m2)	fpar	accumulated PAR(mol)	rfr	biom(mg)	yield(mg)	leafMass(mg)	stemMass(mg)	rootMass(mg)	shootRootRatio(mg)	aboveBiom(mg)	Nsource(mg)	Total N uptake(mg)	Root length(m)	Plant height	Nphoto(mg)	Nstem(mg)	Ngrain(mg)	Nroots(mg)	
36	688.1549349290482	5	3	1	1	9	0	688.1549349290482	35.0	0	0.2561891369594937	0.8061602197517961	132.30469833616684	0.6276185104681291	45787.68104246748	17805.538105334625	14832.002666075952	10407.425891983807	2742.7143790730947	9.202353971174158	43044.966663394385	-0.3378321102882652	0.0	0.0	1.452018141746521	0.35527296650772133	0.10071700582941528	0.2372151044588499	0.0	
36	667.7180529704692	6	3	1	2	9	0	667.7180529704692	34.0	0	0.24096159761434485	0.7645863624316576	117.28933374139439	0.6331464581350126	41000.42867768744	14875.147974228874	13950.408282935754	9650.523673410231	2524.348747112585	9.34931513854468	38476.07993057486	-0.2882943552205086	0.0	0.0	1.4281052350997925	0.33814782226767065	0.09291383708510588	0.1954805181354028	0.0	
36	150.70105929999673	7	4	1	1	16	0	150.70105929999673	10.0	0	0.011078934371452083	0.0232403533482022	1.1260021827466684	0.3978408722234497	743.6209668114892	0.0	565.828951153479	131.9124374388823	45.87957821912796	15.20810381603424	697.7413885923613	-0.0011137226646048396	0.0	0.0	0.14009717106819153	0.012791222372404083	0.0012137226646048397	0.0	0.0	
36	150.70105929999673	8	4	1	2	16	0	150.70105929999673	10.0	0	0.012169605893450692	0.02524897591119203	1.2529512792767825	0.37124051912462397	812.0293288359834	0.0	622.1349080652124	140.29239193333362	49.60202883743728	15.370889414569707	762.427299998546	-0.0011845153850437583	0.0	0.0	0.14009717106819153	0.01405505831344587	0.0012845153850437583	0.0	0.0	
36	667.7180529704692	9	5	1	1	9	0	667.7180529704692	34.0	0	0.24585463120005938	0.765583171883932	121.43103684653497	0.6377567251645179	41778.60363659388	15119.890868674023	14233.68917474028	9856.732153237313	2568.291439942258	9.379940669240876	39210.31219665162	-0.2942924215082404	0.0	0.0	1.4151169061660767	0.3387955522464368	0.09500636993646959	0.19938605157177083	0.0	
36	667.7180529704692	10	5	1	2	9	0	667.7180529704692	34.0	0	0.24934613565960456	0.8643281721016844	126.47602697923968	0.6723868163009671	43113.61707512217	16001.411931300583	14435.828906608689	10054.414484411234	2621.9617528016634	9.340427397482511	40491.65532232051	-0.30641013862211103	0.0	0.0	1.4012342691421509	0.3614508690096633	0.09662886908372113	0.20988126953838993	0.0	
36	150.70105929999673	11	6	1	1	16	0	150.70105929999673	10.0	0	0.011016324701159184	0.02197908970664183	1.073253767863273	0.35613014189208925	739.9564278165469	0.0	562.521418588123	131.75731350450434	45.67769572391968	15.199513046562455	694.2787320926273	-0.0011161416427033495	0.0	0.0	0.14009717106819153	0.012664125489671626	0.0012161416427033495	0.0	0.0	
36	150.70105929999673	12	6	1	2	16	0	150.70105929999673	10.0	0	0.011484214350946625	0.02358126015265136	1.1228138139121293	0.40209770972232917	769.905349989839	0.0	586.6020435850241	136.00411749609128	47.2991889087236	15.27734783096549	722.6061610811155	-0.0011503372962601865	0.0	0.0	0.14009717106819153	0.013187041152190701	0.0012503372962601865	0.0	0.0	
37	666.1283495612673	1	1	1	1	9	0	666.1283495612673	34.0	0	0.22651291107126853	0.6815888978337553	109.56132987266668	0.6086163523214677	38027.70339411454	13522.68589488198	13113.90537781028	9033.163039504467	2357.9490819178195	9.392513429213492	35669.75431219673	-0.26518355581344877	0.0	0.0	1.4604243040084839	0.3105478917023373	0.087107874548594	0.17817568126485475	0.0	
37	645.7763107558847	2	1	1	2	9	0	645.7763107558847	33.0	0	0.20650708395479309	0.670565857302865	95.68338887514726	0.6397152829007055	33561.213467550544	11322.000950937632	11955.673281593283	8167.335852708796	2116.2033823108295	9.509014730109904	31445.01008523971	-0.22493846259816913	0.0	0.0	1.4452298879623413	0.29544087544206865	0.07820453273552092	0.14683392986264823	0.0	
37	165.50603934979813	3	2	1	1	16	0	165.50603934979813	11.0	0	0.0076308425841819846	0.008558747859622752	0.5772683638671373	0.22352410484471733	522.3651211944391	0.0	388.97255247003284	99.28160000312621	34.110968721280095	14.313699398650092	488.254152473159	-8.531779248168995E-4	0.0	0.0	0.14009717106819153	0.008421196187791186	9.531779248168995E-4	0.0	0.0	
37	165.50603934979813	4	2	1	2	16	0	165.50603934979813	11.0	0	0.01281931166868908	0.02159574827607459	1.2275624013988706	0.3318051641141984	851.4034142770573	0.0	656.9509038532235	142.13017687952532	52.322333544308435	15.272275271439456	799.0810807327489	-0.001224842623946572	0.0	0.0	0.14009717106819153	0.013483686833229971	0.001324842623946572	0.0	0.0	
37	706.9599149788496	5	3	1	1	9	0	706.9599149788496	36.0	0	0.26201126802952934	0.8103663929763941	140.30697002902642	0.6208266156768929	48628.241093915996	19871.984431080084	15169.073412235908	10710.704007764123	2876.479242835884	8.997032564881465	45751.76185108011	-0.37105733049985745	0.0	0.0	1.4892759323120117	0.358250268647864	0.10407425891983807	0.26708307158001937	0.0	
37	686.5230330202706	6	3	1	2	9	0	686.5230330202706	35.0	0	0.2474077464170766	0.7669183452302994	124.86256113330316	0.6257034749319906	43760.87746765789	16804.614183105397	14323.606371514961	9979.286543347529	2653.3703696899956	9.159253903065895	41107.507097967886	-0.3195324563475354	0.0	0.0	1.4705075025558472	0.34621980600380375	0.09650523673410231	0.22312721961343313	0.0	
37	165.50603934979813	7	4	1	1	16	0	165.50603934979813	11.0	0	0.013340991838415715	0.025652278255280558	1.379315377764084	0.3933863890900496	881.7943774431043	0.0	684.4741258757208	143.12819610401976	54.192055463363744	15.271654025731442	827.6023219797405	-0.001219124374388823	0.0	0.0	0.14009717106819153	0.014732034836720804	0.001319124374388823	0.0	0.0	
37	165.50603934979813	8	4	1	2	16	0	165.50603934979813	11.0	0	0.014570847347086203	0.026266652923813076	1.512331351032201	0.37053125184377494	958.7045244242701	0.0	748.0802989218344	152.19825419988794	58.42597130254785	15.408876105110858	900.2785531217223	-0.0013029239193333361	0.0	0.0	0.14009717106819153	0.015743391436663846	0.0014029239193333362	0.0	0.0	
37	686.5230330202706	9	5	1	1	9	0	686.5230330202706	35.0	0	0.25220116029027057	0.7673645380644608	129.00867033958184	0.625662035539714	44496.39205316928	17019.538828712582	14601.119806278823	10180.414274406183	2695.3191437716787	9.19428563328019	41801.07290939759	-0.3252656845624835	0.0	0.0	1.4577996730804443	0.3425716637375822	0.09856732153237314	0.22679836303011036	0.0	
37	686.5230330202706	10	5	1	2	9	0	686.5230330202706	35.0	0	0.2563562504807937	0.8678392453451543	135.04583624967478	0.6725088014894237	46115.574300730244	18099.684881825237	14841.677659414374	10411.940433273518	2762.2713262171087	9.142337993014017	43353.30297451312	-0.34046532381362105	0.0	0.0	1.4421463012695312	0.3686173032818326	0.10054414484411234	0.24002117896950872	0.0	
37	165.50603934979813	11	6	1	1	16	0	165.50603934979813	11.0	0	0.013161475334782026	0.026199243739892103	1.3319681819495126	0.40216933088214246	870.9888103687465	0.0	675.0348164344393	142.39342339934962	53.560570534957606	15.261753780241651	817.4282398337889	-0.0012175731350450435	0.0	0.0	0.14009717106819153	0.014268658452571149	0.0013175731350450436	0.0	0.0	
37	165.50603934979813	12	6	1	2	16	0	165.50603934979813	11.0	0	0.013828146925499826	0.02750538062514438	1.394426174303206	0.42894733656878076	913.0799434060217	0.0	709.5415771320247	147.62583023658624	55.91253603741073	15.330504894199139	857.167407368611	-0.0012600411749609129	0.0	0.0	0.14009717106819153	0.014983056311827407	0.001360041174960913	0.0	0.0	
38	684.8853850685207	1	1	1	1	9	0	684.8853850685207	35.0	0	0.23226770043976874	0.680835367488667	116.27921587533791	0.5976942872901047	40479.41313429801	15233.487762643264	13447.077393881347	9326.420785160471	2472.42719261293	9.210988395162468	38006.98594168508	-0.29307191881827444	0.0	0.0	1.5050010681152344	0.3133369062203188	0.09033163039504467	0.2028402884232297	0.0	
38	664.533346263138	2	1	1	2	9	0	664.533346263138	34.0	0	0.212944581478621	0.6799535547789974	102.39257392375214	0.6381188735016341	36002.83789950559	12955.314100190519	12328.370506657004	8489.515402258527	2229.637890399543	9.336890980617953	33773.20000910605	-0.25140337279115244	0.0	0.0	1.4945993423461914	0.30294727077565153	0.08167335852708796	0.1698300142640645	0.0	
38	180.26307485705155	3	2	1	1	16	0	180.26307485705155	12.0	0	0.008456336180912283	0.00933975106732779	0.6694248321702906	0.23405248802114206	573.9064368968891	0.0	432.5135976797812	104.05512664945394	37.33771256765391	14.37069084928547	536.5687243292351	-8.928160000312622E-4	0.0	0.0	0.22275033593177795	0.008695543451501076	9.928160000312622E-4	0.0	0.0	
38	180.26307485705155	4	2	1	2	16	0	180.26307485705155	12.0	1	0.01490271699248982	0.023845983859419346	1.4628536462999868	0.329333797647082	981.484921820552	0.0	766.8410904678097	154.17774559193668	60.466085760805484	15.231990370654305	921.0188360597465	-0.0013213017687952531	0.0	0.0	0.22275033593177795	0.01459965296927028	0.0014213017687952532	0.0	0.0	
38	725.716950486103	5	3	1	1	9	0	725.716950486103	37.0	0	0.26701435362050224	0.8091032906149518	148.29049134753063	0.6102051633908869	51451.18320557562	22003.839799289828	15458.725735923812	10977.914716028721	3010.7029543332505	8.780886342142372	48440.48025124236	-0.4050868065438425	0.0	0.0	1.5217539072036743	0.36268928416462376	0.10710704007764123	0.29807976646620127	0.0	
38	705.280068527524	6	3	1	2	9	0	705.280068527524	36.0	0	0.2531612943454781	0.7743490553648883	132.50315815370408	0.6202202647136899	46530.87384707465	18812.507625279188	14656.706514738205	10278.228406441702	2783.4313006155403	8.958343938887834	43747.4425464591	-0.3517620781800562	0.0	0.0	1.5085960626602173	0.3503381537351685	0.0997928654334753	0.25206921274658095	0.0	
38	180.26307485705155	7	4	1	1	16	0	180.26307485705155	12.0	0	0.015836809304813244	0.02893391420485113	1.6648098548742134	0.42949931137990405	1037.6256479469641	0.0	816.1171835204169	157.56059294805146	63.94787147849591	15.226117053730118	973.6777764684684	-0.0013312819610401976	0.0	0.0	0.22275033593177795	0.016127966242822228	0.0014312819610401977	0.0	0.0	
38	180.26307485705155	8	4	1	2	16	0	180.26307485705155	12.0	1	0.017040003930051038	0.028050390877949798	1.7891079952061282	0.374462284915664	1112.8711702534465	0.0	878.3171158210267	166.47648093529048	68.0775734971294	15.347103944595975	1044.7935967563171	-0.0014219825419988794	0.0	0.0	0.22275033593177795	0.01668569662663287	0.0015219825419988794	0.0	0.0	
38	705.280068527524	9	5	1	1	9	0	705.280068527524	36.0	0	0.25785616418649643	0.7724444954210622	136.63047483362638	0.619604690632904	47218.94525218039	18993.042027086703	14928.5147686919	10474.236003464455	2823.152452937326	8.998008855570754	44395.79279924306	-0.3569972251747506	0.0	0.0	1.4961609840393066	0.34678117807870235	0.10180414274406184	0.25529308243068877	0.0	
38	705.280068527524	10	5	1	2	9	0	705.280068527524	36.0	0	0.26261023820483037	0.8760414755884617	143.68984484212373	0.6626950451145439	49126.50313422156	20282.223568353103	15203.750632911235	10736.884062014788	2903.644870942427	8.933817959117896	46222.85826327913	-0.3755146775601137	0.0	0.0	1.4789371490478516	0.3733950470676491	0.10411940433273517	0.27149527322737854	0.0	
38	180.26307485705155	11	6	1	1	16	0	180.26307485705155	12.0	1	0.015488744417159334	0.026605551015532608	1.5944884141458475	0.4108639667298656	1016.2964311358513	0.0	797.7877108631849	155.85116676877797	62.657553503888465	15.219854978423008	953.6388776319628	-0.0013239342339934962	0.0	0.0	0.22275033593177795	0.015998015346871085	0.0014239342339934962	0.0	0.0	
38	180.26307485705155	12	6	1	2	16	0	180.26307485705155	12.0	0	0.016435504600196386	0.03027875186672171	1.6931903294235569	0.435518459018994	1075.875446112564	0.0	847.0678751452582	162.70322318786978	66.10434777943614	15.275411258913433	1009.771098333128	-0.0013762583023658624	0.0	0.0	0.22275033593177795	0.016790449568674374	0.0014762583023658624	0.0	0.0	
39	703.59458599977	1	1	1	1	9	0	703.59458599977	36.0	0	0.23736377445296555	0.6884429517384152	123.06660969806865	0.5959059501052958	42916.55285014941	16996.822237917888	13742.113257803267	9590.895088737385	2586.722265690869	9.020299030947108	40329.83058445854	-0.32166652429125375	0.0	0.0	1.5452148914337158	0.3136705136332029	0.09326420785160472	0.22850231643964894	0.0	
39	683.2425471943873	2	1	1	2	9	0	683.2425471943873	35.0	0	0.21870355800661204	0.688329531888098	109.17884953445169	0.6327940749015892	38443.83200596371	14655.798857028542	12661.784937224907	8782.745103322068	2343.503108388192	9.150630081858964	36100.32889757551	-0.279124865525443	0.0	0.0	1.539313554763794	0.30716593147187965	0.08489515402258527	0.19432971150285777	0.0	
39	194.97227578830075	3	2	1	1	16	0	194.97227578830075	13.0	0	0.009325520352703006	0.01006180709861897	0.7686246964062801	0.16740566479943783	630.8234449709829	0.0	478.77507407900174	111.22001615546247	40.82835473651867	14.450621242073876	589.9950902344642	-9.405512664945393E-4	0.0	0.0	0.22275033593177795	0.011380053240386958	0.0010405512664945393	0.0	0.0	
39	194.97227578830075	4	2	1	2	16	0	194.97227578830075	13.0	0	0.017076889930989138	0.026691564865127707	1.7260071320421453	0.31998012060810144	1123.8568410423363	0.0	882.5593160712408	172.0999643539372	69.19756061715808	15.241278319913302	1054.659280425178	-0.001441777455919367	0.0	0.0	0.22275033593177795	0.017930747438543823	0.001541777455919367	0.0	0.0	
39	744.4261514173522	5	3	1	1	9	0	744.4261514173522	38.0	0	0.2712325296027097	0.8014832586482892	156.1923552638287	0.6077168178362155	54227.490870702	24171.158448177986	15702.935924367403	11209.493761620563	3143.9027365360453	8.560197926364637	51083.588134165955	-0.4397367441496346	0.0	0.0	1.549953579902649	0.3596570013907086	0.10977914716028721	0.3300575969893474	0.0	
39	723.9892694587733	6	3	1	2	9	0	723.9892694587733	37.0	0	0.2581236393244352	0.7809787484709759	140.20286706883002	0.6182777886578023	49283.126515830256	20882.939180902373	14944.000171414667	10542.31648029963	2913.87068321358	8.746550352607466	46369.255832616676	-0.38486989844360475	0.0	0.0	1.5419222116470337	0.35174606355087223	0.10278228406441701	0.28218761437918777	0.0	
39	194.97227578830075	7	4	1	1	16	0	194.97227578830075	13.0	0	0.018425471333247012	0.030503005233014493	1.9655405236543806	0.3403431836332626	1207.1396616109648	0.0	953.8961850491994	178.89954274037893	74.34393382138633	15.237231466808796	1132.7957277895785	-0.0014756059294805147	0.0	0.0	0.22275033593177795	0.02007408705369614	0.0015756059294805148	0.0	0.0	
39	194.97227578830075	8	4	1	2	16	0	194.97227578830075	13.0	1	0.019481242198185582	0.029151819388489545	2.0765172545197133	0.32982597626922733	1272.7313963456172	0.0	1008.2496320718776	186.60018200659246	77.88158226714712	15.341879033478431	1194.84981407847	-0.0015647648093529047	0.0	0.0	0.22275033593177795	0.019907255444152415	0.0016647648093529048	0.0	0.0	
39	723.9892694587733	9	5	1	1	9	0	723.9892694587733	37.0	0	0.26271211587597376	0.773795758548713	144.25936628841808	0.6129126054214086	49912.18928365867	21019.083274341672	15209.648813872167	10732.661996389026	2950.7951990558063	8.791633800462398	46961.39408460286	-0.38953799044094506	0.0	0.0	1.5297765731811523	0.347547286466823	0.10474236003464454	0.28489563040630056	0.0	
39	723.9892694587733	10	5	1	2	9	0	723.9892694587733	37.0	0	0.2680147301245933	0.8858607933944487	152.423591133958	0.6579130985202454	52123.982626782315	22537.13141136635	15516.642270371192	11024.502489859538	3045.7064551852322	8.714281941073196	49078.27617159708	-0.41150219414544437	0.0	0.0	1.5111404657363892	0.3745874658557339	0.10736884062014788	0.3042333535252965	0.0	
39	194.97227578830075	11	6	1	1	16	0	194.97227578830075	13.0	1	0.017881068091474533	0.03038164370468611	1.8940225734903189	0.3315770794378765	1172.9535704465163	0.0	925.1167957573773	175.57165334156366	72.26512134757532	15.231254422239642	1100.688449098941	-0.0014585116676877796	0.0	0.0	0.22275033593177795	0.018931526333889725	0.0015585116676877797	0.0	0.0	
39	194.97227578830075	12	6	1	2	16	0	194.97227578830075	13.0	0	0.019166751050520275	0.03340714491858923	2.0225530580024955	0.39513101129744943	1254.7263517211568	0.0	992.4357929040459	185.2175298968057	77.07302892030519	15.279707302259588	1177.6533228008516	-0.0015270322318786979	0.0	0.0	0.22275033593177795	0.020593402958729898	0.001627032231878698	0.0	0.0	
40	722.2560756325382	1	1	1	1	9	0	722.2560756325382	37.0	0	0.24181325604617118	0.6952203534038804	129.91498599644552	0.5920821083341054	45367.01957553747	18837.176994425576	13999.714823725697	9827.387818400692	2702.7399389855095	8.815906517099105	42664.27963655196	-0.3507612844561422	0.0	0.0	1.5801959037780762	0.3181455233184538	0.09590895088737385	0.2549523335687683	0.0	
40	701.9040368271556	2	1	1	2	9	0	701.9040368271556	36.0	0	0.2238922856824275	0.6999953632064766	116.07426281009269	0.6321802776988639	40908.96846257738	16436.089213196	12962.184960561592	9051.721357812878	2458.97293100691	8.952480135419842	38449.99553157047	-0.3075644338886488	0.0	0.0	1.5794792175292969	0.31147687816660685	0.08782745103322068	0.21983698285542813	0.0	
40	209.63376542106903	3	2	1	1	16	0	209.63376542106903	14.0	0	0.010239636261022554	0.010794171392937394	0.8749543617650065	0.19937002229243977	691.9863879787989	0.0	527.8326378742692	119.42507109859775	44.72867900593192	14.470753962732221	647.2577089728669	-0.001012200161554625	0.0	0.0	0.22275033593177795	0.011896804780606975	0.001112200161554625	0.0	0.0	
40	209.63376542106903	4	2	1	2	16	0	209.63376542106903	14.0	0	0.019395829959095487	0.028269538837114663	2.0044806243532522	0.33138157398517204	1279.0157169428212	0.0	1007.0091230714914	192.9146446010257	79.09194927030394	15.171250408453943	1199.9237676725172	-0.0016209996435393719	0.0	0.0	0.22275033593177795	0.019430514024640598	0.001720999643539372	0.0	0.0	
40	763.0876410501205	5	3	1	1	9	0	763.0876410501205	39.0	0	0.2747710256981729	0.7884316069554562	163.95892352312728	0.5929918034195897	56961.454625223516	26367.982377830507	15907.796224631062	11409.560168800474	3276.115853961475	8.338336496982983	53685.338771262046	-0.4745623143388754	0.0	0.0	1.574289083480835	0.3600093925506917	0.11209493761620562	0.3625673767226698	0.0	
40	742.6507590915415	6	3	1	2	9	0	742.6507590915415	38.0	0	0.2623998006948238	0.7867279252523546	147.95265294634365	0.612368592757915	52036.22483376068	23023.25404893513	15191.567408647694	10775.912763549351	3045.4906126285	8.526534301080984	48990.734221132174	-0.4185672525165318	0.0	0.0	1.5707961320877075	0.3548079204911537	0.10542316480299631	0.31324408771353557	0.0	
40	209.63376542106903	7	4	1	1	16	0	209.63376542106903	14.0	0	0.02113833244882847	0.033364827623258216	2.2942059512066866	0.35807899553402595	1388.6555594203107	0.0	1099.4864280742827	203.25003735912037	85.91909398690777	15.162362694745271	1302.736465433403	-0.0016889954274037892	0.0	0.0	0.22275033593177795	0.021321322445936264	0.0017889954274037893	0.0	0.0	
40	209.63376542106903	8	4	1	2	16	0	209.63376542106903	14.0	0	0.022149109267999054	0.033762953615570475	2.409104484125382	0.3195435786142991	1451.2367697433958	0.0	1151.4251941461307	210.5468125045148	89.2647630927503	15.257666737271148	1361.9720066506454	-0.0017660018200659248	0.0	0.0	0.22275033593177795	0.02077236514077891	0.0018660018200659248	0.0	0.0	
40	742.6507590915415	9	5	1	1	9	0	742.6507590915415	38.0	0	0.26686932910767297	0.772031733242038	151.86438503915375	0.6107096203112272	52588.70585170133	23099.861925728175	15450.329579917912	10959.760432459792	3078.7539135954526	8.578175051845985	49509.95193810588	-0.4225128690790153	0.0	0.0	1.558965802192688	0.34951407286004005	0.10732661996389027	0.3152862491151251	0.0	
40	742.6507590915415	10	5	1	2	9	0	742.6507590915415	38.0	0	0.27266487153310076	0.8881633899380401	161.17258284422255	0.651405306227656	55117.85853112805	24864.63169327896	15785.86098349531	11278.528391953652	3188.8374624001276	8.487227616511547	51929.021068727925	-0.44820199606909056	0.0	0.0	1.5390952825546265	0.37883765870232283	0.11024502489859539	0.3380569711704952	0.0	
40	209.63376542106903	11	6	1	1	16	0	209.63376542106903	14.0	0	0.020477169242232973	0.033983383412834196	2.228781181122603	0.372557857442659	1346.6571295698493	0.0	1064.4409193867614	198.87411683229143	83.3420933507966	15.158187002834358	1263.315036219053	-0.0016557165334156365	0.0	0.0	0.22275033593177795	0.02064209719107399	0.0017557165334156366	0.0	0.0	
40	209.63376542106903	12	6	1	2	16	0	209.63376542106903	14.0	0	0.022117977132904237	0.03684873611010382	2.385537268355406	0.3695703224721434	1452.1911054107193	0.0	1150.8182917678525	211.7075755629943	89.66523807987247	15.195697870306537	1362.5258673308467	-0.001752175298968057	0.0	0.0	0.22275033593177795	0.022272110809333355	0.001852175298968057	0.0	0.0	
41	740.8699903641276	1	1	1	1	9	0	740.8699903641276	38.0	0	0.24564637799653444	0.694749254921816	136.752657947185	0.5919625945045909	47815.219270652306	20737.454334879683	14221.632410325674	10036.463466719397	2819.669058727551	8.603171284218782	44995.550211924754	-0.3807315331003906	0.0	0.0	1.6105011701583862	0.32404956770427834	0.09827387818400692	0.2825576549163836	0.0	
41	720.5179515587449	2	1	1	2	9	0	720.5179515587449	37.0	0	0.22844411808286796	0.70186891444316	122.98200593523508	0.6257601528649621	43396.851103299814	18301.19633342152	13225.71209953446	9293.317709432473	2576.624960911353	8.739739058105664	40820.226142388456	-0.3369585517760687	0.0	0.0	1.6144055128097534	0.3193933322290351	0.09051721357812878	0.24654133819793997	0.0	
41	224.24768015265838	3	2	1	1	16	0	224.24768015265838	15.0	0	0.011168714859160558	0.010845494935844744	0.9816949390155113	0.18712454373541015	754.1553082760053	0.0	578.120504204658	126.95036166165838	49.084442409688826	14.364446884847197	705.0708658663164	-0.0010942507109859777	0.0	0.0	0.22275033593177795	0.01229895945249514	0.0011942507109859778	0.0	0.0	
41	224.24768015265838	4	2	1	2	16	0	224.24768015265838	15.0	1	0.021912216128036927	0.03104230413109765	2.3099967378860655	0.34672508983786227	1447.3986842046234	0.0	1143.2125525261968	213.2967060628897	90.88942561553671	14.924830357352416	1356.5092585890866	-0.0018291464460102572	0.0	0.0	0.22275033593177795	0.0203976550968538	0.0019291464460102572	0.0	0.0	
41	781.7015557817099	5	3	1	1	9	0	781.7015557817099	40.0	0	0.2777292621189911	0.7719743515454403	171.55663929303708	0.5855113470068082	59645.45633800826	28577.876722002242	16079.062543731065	11581.783016834659	3406.734055440297	8.119461369869315	56238.722282567964	-0.5095153373554624	0.0	0.0	1.5953195095062256	0.361042336079304	0.11409560168800473	0.39551973566745763	0.0	
41	761.2646738231309	6	3	1	2	9	0	761.2646738231309	39.0	0	0.2660776655227909	0.7930276206014217	155.75757346858046	0.6134469083085313	54796.71936178762	25231.372339573107	15404.496425003677	10982.390971713587	3178.459625497245	8.301784671116986	51618.259736290376	-0.45300793836952036	0.0	0.0	1.5957111120224	0.3600006527914886	0.10775912763549352	0.3453488107340269	0.0	
41	224.24768015265838	7	4	1	1	16	0	224.24768015265838	15.0	0	0.02417654789118278	0.038143380522567744	2.669610345321359	0.3831978385562552	1591.9565223958994	0.0	1263.9347022614593	227.85877772050125	100.16304241393871	14.893651830351772	1491.7934799819604	-0.001932500373591204	0.0	0.0	0.22275033593177795	0.022597149640038856	0.002032500373591204	0.0	0.0	
41	224.24768015265838	8	4	1	2	16	0	224.24768015265838	15.0	0	0.02503858479150749	0.03478421553182045	2.7514482192002347	0.323271837697743	1644.5848609401335	0.0	1307.8226821329745	233.95079891947557	102.81137988768356	14.996136446536976	1541.77348105245	-0.0020054681250451477	0.0	0.0	0.22275033593177795	0.022767618766011914	0.002105468125045148	0.0	0.0	
41	761.2646738231309	9	5	1	1	9	0	761.2646738231309	39.0	0	0.27042256607067733	0.7774348030264128	159.51584217786	0.6090054236759261	55255.658459249564	25233.156077628202	15656.04329882869	11159.241934804624	3207.217147988052	8.360919761998357	52048.441311261515	-0.45599553321052044	0.0	0.0	1.5842007398605347	0.3527581621763403	0.10959760432459792	0.34649792888592257	0.0	
41	761.2646738231309	10	5	1	2	9	0	761.2646738231309	39.0	0	0.2766621522849468	0.8940970711020964	169.97222159302714	0.6542143592819831	58118.097027809774	27264.521073075783	16017.282500707448	11502.938859922586	3333.354594103959	8.256013749424628	54784.74243370582	-0.4856547593187209	0.0	0.0	1.5632559061050415	0.3830054393860502	0.11278528391953653	0.3729694753991844	0.0	
41	224.24768015265838	11	6	1	1	16	0	224.24768015265838	15.0	0	0.02329652281222009	0.034904012244015854	2.572303946780024	0.36218343354408394	1535.3130384815922	0.0	1217.0429443927844	221.7101339966905	96.55996009211735	14.900100176273035	1438.753078389475	-0.0018887411683229142	0.0	0.0	0.22275033593177795	0.02224594094502152	0.0019887411683229142	0.0	0.0	
41	224.24768015265838	12	6	1	2	16	0	224.24768015265838	15.0	2	0.02532955836097148	0.040112962875085575	2.7803261496229266	0.3931250709298927	1667.0927701308644	0.0	1324.6502666189635	237.7205328698497	104.72197064205126	14.919226499557878	1562.3707994888132	-0.0020170757556299424	0.0	0.0	0.22275033593177795	0.02396805784587304	0.0021170757556299427	0.0	0.0	
42	759.4364795173221	1	1	1	1	9	0	759.4364795173221	39.0	0	0.2489231762973788	0.7041151353203526	143.67612103410698	0.5941728295722709	50250.936853908664	22682.65888786956	14411.341785637718	10220.063575265305	2936.872605136077	8.386950567017106	47314.06424877258	-0.4113264496903893	0.0	0.0	1.6367281675338745	0.3228231062810629	0.10036463466719397	0.31106181502319524	0.0	
42	739.0844407119395	2	1	1	2	9	0	739.0844407119395	38.0	0	0.23235868257381184	0.7102794957783689	129.9660822939711	0.6233420753073883	45873.91554079966	20220.340467085047	13452.344780589106	9506.444550608057	2694.785742517448	8.519708624311349	43179.129798282214	-0.36735112209564746	0.0	0.0	1.6447607278823853	0.3206476228190923	0.09293317709432473	0.2745179450013228	0.0	
42	238.8141693058529	3	2	1	1	16	0	238.8141693058529	16.0	0	0.01218625740961662	0.0119563843439098	1.0992603505592484	0.17786380990439088	821.4285040544897	0.0	633.7439433353316	133.15341745044566	54.53114326871238	14.063474829543688	766.8973607857772	-0.0011695036166165839	0.0	0.0	0.31558874249458313	0.012440926151030658	0.001269503616616584	0.0	0.0	
42	238.8141693058529	4	2	1	2	16	0	238.8141693058529	16.0	0	0.024672292790429016	0.03297219079550409	2.634207558554988	0.3235241128405811	1629.8767315251089	0.0	1294.0907208718343	230.1224491342476	105.66356151902687	14.425154216779038	1524.2131700060818	-0.002032967060628897	0.0	0.0	0.31558874249458313	0.021781542442157697	0.0021329670606288972	0.0	0.0	
42	800.2680449349044	5	3	1	1	9	0	800.2680449349044	41.0	0	0.2800415593757745	0.7525055152520311	178.9559180419341	0.5694500570887373	62237.078356434744	30767.562243517525	16212.932384913258	11722.408025693994	3534.1757023099735	7.904343972584166	58702.90265412477	-0.5443859809983802	0.0	0.0	1.612670660018921	0.35536116125867084	0.11581783016834658	0.4286681508300336	0.0	
42	779.8311629763255	6	3	1	2	9	0	779.8311629763255	40.0	0	0.26919868311044975	0.7880521994829226	163.50637766266348	0.6064790940551076	57521.87073163825	27463.924834099555	15585.18691692077	11162.271123302022	3310.4878573159017	8.079612188008225	54211.38287432235	-0.4881944948107324	0.0	0.0	1.6173969507217407	0.35984907756393375	0.10982390971713586	0.3784705850935966	0.0	
42	238.8141693058529	7	4	1	1	16	0	238.8141693058529	16.0	0	0.02757644666698504	0.04132505617768764	3.075953692678925	0.4077730921042509	1816.7353838489778	0.0	1449.7884167046814	248.58494958729804	118.36201755699831	14.3489727646296	1698.3733662919794	-0.002178587777205013	0.0	0.0	0.31558874249458313	0.024850960127888514	0.002278587777205013	0.0	0.0	
